player,player_id,team,opponent,market,line,book,season_avg,avg_last_7,over_rate_last_7,edge_last_7,predicted_score,confidence_pct,game_time,game_date,ml_prob_over,avg_last_main,over_rate_main,edge_last_main,key,label_over,minutes_last_n,minutes_last_game,is_back_to_back,is_home,days_rest,actual_stat,game_date_dt,minutes_avg_last_n,minutes_avg_last_3,minutes_trend,stat_trend,board_line,is_board_line,delta_from_line,team_pace_season,opp_pace_season,game_pace_season_avg,team_def_rtg_season,opp_def_rtg_season,opp_def_rtg_minus_league_avg,team_pace_last10,opp_pace_last10,team_def_rtg_last10,opp_def_rtg_last10,usage_season,minutes_season,expected_minutes,opp_pos_dvp_delta,env_pace_delta,env_def_softness,game_env_score
Kon Knueppel,1642851.0,CHA,LAC,assists,4.5,PrizePicks,3.0,3.86,0.29,-0.64,3.41,18.0,2025-11-22 18:10:00+00:00,2025-11-22,,3.6,0.3,-0.9,Kon Knueppel|CHA|LAC|assists|4.5|2025-11-22,0.0,,,,,,1.0,2025-11-22,,,,,,,-1.09,100.61,97.15,98.88,119.3,119.9,5.160000000000011,98.28,97.62,121.4,120.7,0.205,33.3,33.3,0.5828729281767955,-2.2834827686915986,-5.160000000000011,-7.443482768691609
Kon Knueppel,1642851.0,CHA,LAC,points,19.5,PrizePicks,18.33,22.43,0.57,2.93,20.06,45.0,2025-11-22 18:10:00+00:00,2025-11-22,,20.6,0.6,1.1,Kon Knueppel|CHA|LAC|points|19.5|2025-11-22,1.0,,,,,,26.0,2025-11-22,,,,,,,0.5599999999999987,100.61,97.15,98.88,119.3,119.9,5.160000000000011,98.28,97.62,121.4,120.7,0.205,33.3,33.3,1.2989172467130707,-2.2834827686915986,-5.160000000000011,-7.443482768691609
Kon Knueppel,1642851.0,CHA,LAC,pra,29.5,PrizePicks,27.47,32.86,0.71,3.36,30.12,52.3,2025-11-22 18:10:00+00:00,2025-11-22,,31.4,0.7,1.9,Kon Knueppel|CHA|LAC|pra|29.5|2025-11-22,0.0,,,,,,28.0,2025-11-22,,,,,,,0.620000000000001,100.61,97.15,98.88,119.3,119.9,5.160000000000011,98.28,97.62,121.4,120.7,0.205,33.3,33.3,3.084306646846464,-2.2834827686915986,-5.160000000000011,-7.443482768691609
Kon Knueppel,1642851.0,CHA,LAC,rebounds,7.5,PrizePicks,6.13,6.57,0.43,-0.93,6.65,30.0,2025-11-22 18:10:00+00:00,2025-11-22,,7.2,0.5,-0.3,Kon Knueppel|CHA|LAC|rebounds|7.5|2025-11-22,0.0,,,,,,1.0,2025-11-22,,,,,,,-0.8499999999999996,100.61,97.15,98.88,119.3,119.9,5.160000000000011,98.28,97.62,121.4,120.7,0.205,33.3,33.3,-1.2693512304250565,-2.2834827686915986,-5.160000000000011,-7.443482768691609
Kris Dunn,1627739.0,LAC,CHA,assists,5.5,PrizePicks,3.92,3.0,0.0,-2.5,3.53,6.0,2025-11-22 18:10:00+00:00,2025-11-22,,3.4,0.1,-2.1,Kris Dunn|LAC|CHA|assists|5.5|2025-11-22,1.0,,,,,,6.0,2025-11-22,,,,,,,-1.97,97.15,100.61,98.88,119.9,119.3,4.560000000000002,97.62,98.28,120.7,121.4,0.134,26.1,26.1,0.249539594843462,-2.2834827686915986,-4.560000000000002,-6.843482768691601
Kris Dunn,1627739.0,LAC,CHA,points,11.5,PrizePicks,7.63,6.57,0.0,-4.93,7.21,0.0,2025-11-22 18:10:00+00:00,2025-11-22,,7.1,0.0,-4.4,Kris Dunn|LAC|CHA|points|11.5|2025-11-22,0.0,,,,,,6.0,2025-11-22,,,,,,,-4.29,97.15,100.61,98.88,119.9,119.3,4.560000000000002,97.62,98.28,120.7,121.4,0.134,26.1,26.1,3.824558272354096,-2.2834827686915986,-4.560000000000002,-6.843482768691601
Kris Dunn,1627739.0,LAC,CHA,pra,19.5,PrizePicks,14.85,11.71,0.0,-7.79,13.48,0.0,2025-11-22 18:10:00+00:00,2025-11-22,,13.0,0.0,-6.5,Kris Dunn|LAC|CHA|pra|19.5|2025-11-22,0.0,,,,,,14.0,2025-11-22,,,,,,,-6.02,97.15,100.61,98.88,119.9,119.3,4.560000000000002,97.62,98.28,120.7,121.4,0.134,26.1,26.1,5.265892324595825,-2.2834827686915986,-4.560000000000002,-6.843482768691601
Kris Dunn,1627739.0,LAC,CHA,rebounds,4.5,PrizePicks,3.3,2.14,0.0,-2.36,2.75,6.0,2025-11-22 18:10:00+00:00,2025-11-22,,2.5,0.1,-2.0,Kris Dunn|LAC|CHA|rebounds|4.5|2025-11-22,0.0,,,,,,2.0,2025-11-22,,,,,,,-1.75,97.15,100.61,98.88,119.9,119.3,4.560000000000002,97.62,98.28,120.7,121.4,0.134,26.1,26.1,-0.5693512304250561,-2.2834827686915986,-4.560000000000002,-6.843482768691601
LaMelo Ball,1630163.0,CHA,LAC,assists,10.5,PrizePicks,7.48,10.0,0.29,-0.5,8.79,12.0,2025-11-22 18:10:00+00:00,2025-11-22,,9.5,0.2,-1.0,LaMelo Ball|CHA|LAC|assists|10.5|2025-11-22,0.0,,,,,,7.0,2025-11-22,,,,,,,-1.7100000000000009,100.61,97.15,98.88,119.3,119.9,5.160000000000011,98.28,97.62,121.4,120.7,0.307,30.3,30.3,0.5828729281767955,-2.2834827686915986,-5.160000000000011,-7.443482768691609
LaMelo Ball,1630163.0,CHA,LAC,points,24.5,PrizePicks,21.05,21.0,0.14,-3.5,21.38,18.0,2025-11-22 18:10:00+00:00,2025-11-22,,21.9,0.3,-2.6,LaMelo Ball|CHA|LAC|points|24.5|2025-11-22,0.0,,,,,,18.0,2025-11-22,,,,,,,-3.120000000000001,100.61,97.15,98.88,119.3,119.9,5.160000000000011,98.28,97.62,121.4,120.7,0.307,30.3,30.3,1.2989172467130707,-2.2834827686915986,-5.160000000000011,-7.443482768691609
LaMelo Ball,1630163.0,CHA,LAC,pra,39.5,PrizePicks,34.54,38.14,0.14,-1.36,36.53,12.0,2025-11-22 18:10:00+00:00,2025-11-22,,37.7,0.2,-1.8,LaMelo Ball|CHA|LAC|pra|39.5|2025-11-22,0.0,,,,,,29.0,2025-11-22,,,,,,,-2.969999999999999,100.61,97.15,98.88,119.3,119.9,5.160000000000011,98.28,97.62,121.4,120.7,0.307,30.3,30.3,3.084306646846464,-2.2834827686915986,-5.160000000000011,-7.443482768691609
LaMelo Ball,1630163.0,CHA,LAC,ra,13.5,PrizePicks,13.49,17.14,0.71,3.64,15.14,63.3,2025-11-22 18:10:00+00:00,2025-11-22,,15.8,0.6,2.3,LaMelo Ball|CHA|LAC|ra|13.5|2025-11-22,0.0,,,,,,11.0,2025-11-22,,,,,,,1.6400000000000006,100.61,97.15,98.88,119.3,119.9,5.160000000000011,98.28,97.62,121.4,120.7,0.307,30.3,30.3,-1.289312617702448,-2.2834827686915986,-5.160000000000011,-7.443482768691609
LaMelo Ball,1630163.0,CHA,LAC,rebounds,7.5,PrizePicks,6.0,7.14,0.29,-0.36,6.35,18.0,2025-11-22 18:10:00+00:00,2025-11-22,,6.3,0.3,-1.2,LaMelo Ball|CHA|LAC|rebounds|7.5|2025-11-22,0.0,,,,,,4.0,2025-11-22,,,,,,,-1.1500000000000004,100.61,97.15,98.88,119.3,119.9,5.160000000000011,98.28,97.62,121.4,120.7,0.307,30.3,30.3,-1.2693512304250565,-2.2834827686915986,-5.160000000000011,-7.443482768691609
Mikal Bridges,1628969.0,NYK,ORL,assists,5.5,PrizePicks,2.78,4.57,0.14,-0.93,4.07,18.0,2025-11-22 22:10:00+00:00,2025-11-22,,5.1,0.3,-0.4,Mikal Bridges|NYK|ORL|assists|5.5|2025-11-22,0.0,,,,,,2.0,2025-11-22,,,,,,,-1.4299999999999995,100.0,101.02,100.51,114.0,112.4,-2.339999999999989,100.2,100.31,114.2,110.6,0.162,35.2,35.2,0.2887552811179721,-0.6534827686915889,2.339999999999989,1.6865172313084005
Mikal Bridges,1628969.0,NYK,ORL,points,19.5,PrizePicks,14.79,15.86,0.29,-3.64,15.25,18.0,2025-11-22 22:10:00+00:00,2025-11-22,,15.4,0.3,-4.1,Mikal Bridges|NYK|ORL|points|19.5|2025-11-22,0.0,,,,,,18.0,2025-11-22,,,,,,,-4.25,100.0,101.02,100.51,114.0,112.4,-2.339999999999989,100.2,100.31,114.2,110.6,0.162,35.2,35.2,0.7204858741640496,-0.6534827686915889,2.339999999999989,1.6865172313084005
Mikal Bridges,1628969.0,NYK,ORL,pra,23.5,PrizePicks,21.55,23.86,0.57,0.36,22.99,39.4,2025-11-22 22:10:00+00:00,2025-11-22,,24.0,0.6,0.5,Mikal Bridges|NYK|ORL|pra|23.5|2025-11-22,1.0,,,,,,27.0,2025-11-22,,,,,,,-0.5100000000000016,100.0,101.02,100.51,114.0,112.4,-2.339999999999989,100.2,100.31,114.2,110.6,0.162,35.2,35.2,-2.005329207495272,-0.6534827686915889,2.339999999999989,1.6865172313084005
Mikal Bridges,1628969.0,NYK,ORL,ra,10.5,PrizePicks,6.76,8.0,0.29,-2.5,7.75,18.0,2025-11-22 22:10:00+00:00,2025-11-22,,8.6,0.3,-1.9,Mikal Bridges|NYK|ORL|ra|10.5|2025-11-22,0.0,,,,,,9.0,2025-11-22,,,,,,,-2.75,100.0,101.02,100.51,114.0,112.4,-2.339999999999989,100.2,100.31,114.2,110.6,0.162,35.2,35.2,-1.3379237288135588,-0.6534827686915889,2.339999999999989,1.6865172313084005
Mikal Bridges,1628969.0,NYK,ORL,rebounds,5.5,PrizePicks,3.98,3.43,0.14,-2.07,3.68,6.0,2025-11-22 22:10:00+00:00,2025-11-22,,3.5,0.1,-2.0,Mikal Bridges|NYK|ORL|rebounds|5.5|2025-11-22,1.0,,,,,,7.0,2025-11-22,,,,,,,-1.82,100.0,101.02,100.51,114.0,112.4,-2.339999999999989,100.2,100.31,114.2,110.6,0.162,35.2,35.2,-1.756851230425056,-0.6534827686915889,2.339999999999989,1.6865172313084005
Miles Bridges,1628970.0,CHA,LAC,assists,5.5,PrizePicks,2.72,4.14,0.29,-1.36,3.59,18.0,2025-11-22 18:10:00+00:00,2025-11-22,,4.2,0.3,-1.3,Miles Bridges|CHA|LAC|assists|5.5|2025-11-22,0.0,,,,,,2.0,2025-11-22,,,,,,,-1.91,100.61,97.15,98.88,119.3,119.9,5.160000000000011,98.28,97.62,121.4,120.7,0.246,34.9,34.9,0.5828729281767955,-2.2834827686915986,-5.160000000000011,-7.443482768691609
Miles Bridges,1628970.0,CHA,LAC,points,24.5,PrizePicks,15.89,23.14,0.43,-1.36,20.7,30.0,2025-11-22 18:10:00+00:00,2025-11-22,,24.3,0.5,-0.2,Miles Bridges|CHA|LAC|points|24.5|2025-11-22,0.0,,,,,,19.0,2025-11-22,,,,,,,-3.8000000000000007,100.61,97.15,98.88,119.3,119.9,5.160000000000011,98.28,97.62,121.4,120.7,0.246,34.9,34.9,1.2989172467130707,-2.2834827686915986,-5.160000000000011,-7.443482768691609
Miles Bridges,1628970.0,CHA,LAC,pra,29.5,PrizePicks,24.82,34.43,0.86,4.93,31.02,86.5,2025-11-22 18:10:00+00:00,2025-11-22,,35.5,0.9,6.0,Miles Bridges|CHA|LAC|pra|29.5|2025-11-22,0.0,,,,,,24.0,2025-11-22,,,,,,,1.5199999999999996,100.61,97.15,98.88,119.3,119.9,5.160000000000011,98.28,97.62,121.4,120.7,0.246,34.9,34.9,3.084306646846464,-2.2834827686915986,-5.160000000000011,-7.443482768691609
Miles Bridges,1628970.0,CHA,LAC,ra,10.5,PrizePicks,8.93,11.29,0.57,0.79,10.31,46.7,2025-11-22 18:10:00+00:00,2025-11-22,,11.2,0.6,0.7,Miles Bridges|CHA|LAC|ra|10.5|2025-11-22,0.0,,,,,,5.0,2025-11-22,,,,,,,-0.1899999999999995,100.61,97.15,98.88,119.3,119.9,5.160000000000011,98.28,97.62,121.4,120.7,0.246,34.9,34.9,-1.289312617702448,-2.2834827686915986,-5.160000000000011,-7.443482768691609
Miles Bridges,1628970.0,CHA,LAC,rebounds,9.5,PrizePicks,6.22,7.14,0.14,-2.36,6.72,6.0,2025-11-22 18:10:00+00:00,2025-11-22,,7.0,0.1,-2.5,Miles Bridges|CHA|LAC|rebounds|9.5|2025-11-22,0.0,,,,,,3.0,2025-11-22,,,,,,,-2.78,100.61,97.15,98.88,119.3,119.9,5.160000000000011,98.28,97.62,121.4,120.7,0.246,34.9,34.9,-1.2693512304250565,-2.2834827686915986,-5.160000000000011,-7.443482768691609
Miles McBride,1630540.0,NYK,ORL,points,14.5,PrizePicks,6.47,11.0,0.14,-3.5,8.63,6.0,2025-11-22 22:10:00+00:00,2025-11-22,,9.6,0.1,-4.9,Miles McBride|NYK|ORL|points|14.5|2025-11-22,0.0,,,,,,9.0,2025-11-22,,,,,,,-5.869999999999999,100.0,101.02,100.51,114.0,112.4,-2.339999999999989,100.2,100.31,114.2,110.6,0.162,26.0,26.0,0.7204858741640496,-0.6534827686915889,2.339999999999989,1.6865172313084005
Mitchell Robinson,1629011.0,NYK,ORL,rebounds,10.5,PrizePicks,7.86,8.57,0.14,-1.93,8.26,12.0,2025-11-22 22:10:00+00:00,2025-11-22,,8.5,0.2,-2.0,Mitchell Robinson|NYK|ORL|rebounds|10.5|2025-11-22,0.0,,,,,,3.0,2025-11-22,,,,,,,-2.24,100.0,101.02,100.51,114.0,112.4,-2.339999999999989,100.2,100.31,114.2,110.6,0.086,17.3,17.3,-1.756851230425056,-0.6534827686915889,2.339999999999989,1.6865172313084005
Moussa Diabaté,1631217.0,CHA,LAC,points,14.5,PrizePicks,5.4,9.86,0.14,-4.64,8.25,12.0,2025-11-22 18:10:00+00:00,2025-11-22,,10.3,0.2,-4.2,Moussa Diabaté|CHA|LAC|points|14.5|2025-11-22,0.0,,,,,,6.0,2025-11-22,,,,,,,-6.25,100.61,97.15,98.88,119.3,119.9,5.160000000000011,98.28,97.62,121.4,120.7,0.135,22.5,22.5,1.2989172467130707,-2.2834827686915986,-5.160000000000011,-7.443482768691609
Moussa Diabaté,1631217.0,CHA,LAC,rebounds,13.5,PrizePicks,5.34,9.71,0.0,-3.79,7.84,0.0,2025-11-22 18:10:00+00:00,2025-11-22,,9.4,0.0,-4.1,Moussa Diabaté|CHA|LAC|rebounds|13.5|2025-11-22,0.0,,,,,,7.0,2025-11-22,,,,,,,-5.66,100.61,97.15,98.88,119.3,119.9,5.160000000000011,98.28,97.62,121.4,120.7,0.135,22.5,22.5,-1.2693512304250565,-2.2834827686915986,-5.160000000000011,-7.443482768691609
Nicolas Batum,201587.0,LAC,CHA,rebounds,5.5,PrizePicks,4.81,3.29,0.14,-2.21,3.62,6.0,2025-11-22 18:10:00+00:00,2025-11-22,,2.6,0.1,-2.9,Nicolas Batum|LAC|CHA|rebounds|5.5|2025-11-22,0.0,,,,,,3.0,2025-11-22,,,,,,,-1.88,97.15,100.61,98.88,119.9,119.3,4.560000000000002,97.62,98.28,120.7,121.4,0.103,18.3,18.3,-0.5693512304250561,-2.2834827686915986,-4.560000000000002,-6.843482768691601
Ryan Kalkbrenner,1641750.0,CHA,LAC,points,11.5,PrizePicks,9.93,10.86,0.29,-0.64,10.18,18.0,2025-11-22 18:10:00+00:00,2025-11-22,,10.1,0.3,-1.4,Ryan Kalkbrenner|CHA|LAC|points|11.5|2025-11-22,0.0,,,,,,2.0,2025-11-22,,,,,,,-1.3200000000000005,100.61,97.15,98.88,119.3,119.9,5.160000000000011,98.28,97.62,121.4,120.7,0.112,25.8,25.8,1.2989172467130707,-2.2834827686915986,-5.160000000000011,-7.443482768691609
Ryan Kalkbrenner,1641750.0,CHA,LAC,rebounds,10.5,PrizePicks,7.21,7.86,0.14,-2.64,7.34,6.0,2025-11-22 18:10:00+00:00,2025-11-22,,7.2,0.1,-3.3,Ryan Kalkbrenner|CHA|LAC|rebounds|10.5|2025-11-22,0.0,,,,,,2.0,2025-11-22,,,,,,,-3.16,100.61,97.15,98.88,119.3,119.9,5.160000000000011,98.28,97.62,121.4,120.7,0.112,25.8,25.8,-1.2693512304250565,-2.2834827686915986,-5.160000000000011,-7.443482768691609
Wendell Carter,1628976.0,ORL,NYK,points,14.5,PrizePicks,11.94,12.86,0.43,-1.64,12.75,30.0,2025-11-22 22:10:00+00:00,2025-11-22,,13.5,0.5,-1.0,Wendell Carter|ORL|NYK|points|14.5|2025-11-22,0.0,,,,,,11.0,2025-11-22,,,,,,,-1.75,101.02,100.0,100.51,112.4,114.0,-0.7399999999999949,100.31,100.2,110.6,114.2,0.153,29.6,29.6,-0.6068798547362064,-0.6534827686915889,0.7399999999999949,0.0865172313084059
Wendell Carter,1628976.0,ORL,NYK,rebounds,9.5,PrizePicks,8.26,7.29,0.14,-2.21,7.68,12.0,2025-11-22 22:10:00+00:00,2025-11-22,,7.3,0.2,-2.2,Wendell Carter|ORL|NYK|rebounds|9.5|2025-11-22,0.0,,,,,,4.0,2025-11-22,,,,,,,-1.8200000000000005,101.02,100.0,100.51,112.4,114.0,-0.7399999999999949,100.31,100.2,110.6,114.2,0.153,29.6,29.6,-0.5693512304250561,-0.6534827686915889,0.7399999999999949,0.0865172313084059
Alex Sarr,1642259.0,WAS,CHI,assists,5.5,PrizePicks,2.6,3.57,0.14,-1.93,3.11,6.0,2025-11-23 01:10:00+00:00,2025-11-23,,3.4,0.1,-2.1,Alex Sarr|WAS|CHI|assists|5.5|2025-11-23,0.0,,,,,,4.0,2025-11-23,,,,,,,-2.39,103.11,104.68,103.895,122.4,117.4,2.660000000000011,102.14,105.89,123.2,120.5,0.264,29.7,29.7,0.6828729281767951,2.731517231308402,-2.660000000000011,0.0715172313083911
Alex Sarr,1642259.0,WAS,CHI,points,23.5,PrizePicks,13.84,19.43,0.29,-4.07,17.06,18.0,2025-11-23 01:10:00+00:00,2025-11-23,,19.1,0.3,-4.4,Alex Sarr|WAS|CHI|points|23.5|2025-11-23,0.0,,,,,,16.0,2025-11-23,,,,,,,-6.440000000000001,103.11,104.68,103.895,122.4,117.4,2.660000000000011,102.14,105.89,123.2,120.5,0.264,29.7,29.7,1.5937890415848628,2.731517231308402,-2.660000000000011,0.0715172313083911
Alex Sarr,1642259.0,WAS,CHI,pra,35.5,PrizePicks,23.2,30.86,0.29,-4.64,27.73,18.0,2025-11-23 01:10:00+00:00,2025-11-23,,30.7,0.3,-4.8,Alex Sarr|WAS|CHI|pra|35.5|2025-11-23,0.0,,,,,,31.0,2025-11-23,,,,,,,-7.77,103.11,104.68,103.895,122.4,117.4,2.660000000000011,102.14,105.89,123.2,120.5,0.264,29.7,29.7,4.44705174488568,2.731517231308402,-2.660000000000011,0.0715172313083911
Alex Sarr,1642259.0,WAS,CHI,ra,15.5,PrizePicks,9.36,11.43,0.14,-4.07,10.67,12.0,2025-11-23 01:10:00+00:00,2025-11-23,,11.6,0.2,-3.9,Alex Sarr|WAS|CHI|ra|15.5|2025-11-23,0.0,,,,,,15.0,2025-11-23,,,,,,,-4.83,103.11,104.68,103.895,122.4,117.4,2.660000000000011,102.14,105.89,123.2,120.5,0.264,29.7,29.7,1.1710048426150124,2.731517231308402,-2.660000000000011,0.0715172313083911
Alex Sarr,1642259.0,WAS,CHI,rebounds,11.5,PrizePicks,6.76,7.86,0.14,-3.64,7.56,6.0,2025-11-23 01:10:00+00:00,2025-11-23,,8.2,0.1,-3.3,Alex Sarr|WAS|CHI|rebounds|11.5|2025-11-23,0.0,,,,,,11.0,2025-11-23,,,,,,,-3.94,103.11,104.68,103.895,122.4,117.4,2.660000000000011,102.14,105.89,123.2,120.5,0.264,29.7,29.7,1.5460333849595589,2.731517231308402,-2.660000000000011,0.0715172313083911
Anthony Black,1641710.0,ORL,NYK,assists,5.5,PrizePicks,2.28,2.43,0.0,-3.07,2.56,0.0,2025-11-22 22:10:00+00:00,2025-11-22,,2.9,0.0,-2.6,Anthony Black|ORL|NYK|assists|5.5|2025-11-22,0.0,,,,,,4.0,2025-11-22,,,,,,,-2.94,101.02,100.0,100.51,112.4,114.0,-0.7399999999999949,100.31,100.2,110.6,114.2,0.203,27.4,27.4,-0.750460405156538,-0.6534827686915889,0.7399999999999949,0.0865172313084059
Anthony Black,1641710.0,ORL,NYK,points,17.5,PrizePicks,7.61,11.71,0.29,-5.79,9.79,12.0,2025-11-22 22:10:00+00:00,2025-11-22,,11.0,0.2,-6.5,Anthony Black|ORL|NYK|points|17.5|2025-11-22,0.0,,,,,,11.0,2025-11-22,,,,,,,-7.710000000000001,101.02,100.0,100.51,112.4,114.0,-0.7399999999999949,100.31,100.2,110.6,114.2,0.203,27.4,27.4,-0.6068798547362064,-0.6534827686915889,0.7399999999999949,0.0865172313084059
Anthony Black,1641710.0,ORL,NYK,pra,23.5,PrizePicks,12.45,17.14,0.29,-6.36,15.21,12.0,2025-11-22 22:10:00+00:00,2025-11-22,,17.0,0.2,-6.5,Anthony Black|ORL|NYK|pra|23.5|2025-11-22,0.0,,,,,,16.0,2025-11-22,,,,,,,-8.29,101.02,100.0,100.51,112.4,114.0,-0.7399999999999949,100.31,100.2,110.6,114.2,0.203,27.4,27.4,-1.3862815884476518,-0.6534827686915889,0.7399999999999949,0.0865172313084059
Anthony Black,1641710.0,ORL,NYK,ra,8.5,PrizePicks,4.85,5.43,0.0,-3.07,5.42,0.0,2025-11-22 22:10:00+00:00,2025-11-22,,6.0,0.0,-2.5,Anthony Black|ORL|NYK|ra|8.5|2025-11-22,0.0,,,,,,5.0,2025-11-22,,,,,,,-3.08,101.02,100.0,100.51,112.4,114.0,-0.7399999999999949,100.31,100.2,110.6,114.2,0.203,27.4,27.4,-1.5158083441981738,-0.6534827686915889,0.7399999999999949,0.0865172313084059
Anthony Black,1641710.0,ORL,NYK,rebounds,5.5,PrizePicks,2.57,3.0,0.0,-2.5,2.87,0.0,2025-11-22 22:10:00+00:00,2025-11-22,,3.1,0.0,-2.4,Anthony Black|ORL|NYK|rebounds|5.5|2025-11-22,0.0,,,,,,1.0,2025-11-22,,,,,,,-2.63,101.02,100.0,100.51,112.4,114.0,-0.7399999999999949,100.31,100.2,110.6,114.2,0.203,27.4,27.4,-0.5693512304250561,-0.6534827686915889,0.7399999999999949,0.0865172313084059
Ausar Thompson,1641709.0,DET,MIL,assists,3.5,PrizePicks,2.17,2.86,0.57,-0.64,2.52,30.0,2025-11-23 01:10:00+00:00,2025-11-23,,2.7,0.5,-0.8,Ausar Thompson|DET|MIL|assists|3.5|2025-11-23,1.0,,,,,,4.0,2025-11-23,,,,,,,-0.98,101.34,100.45,100.895,110.7,116.7,1.960000000000008,101.59,98.84,111.7,117.4,0.185,28.1,28.1,0.1828729281767955,-0.268482768691598,-1.960000000000008,-2.228482768691606
Ausar Thompson,1641709.0,DET,MIL,points,14.5,PrizePicks,9.74,12.57,0.29,-1.93,11.77,24.0,2025-11-23 01:10:00+00:00,2025-11-23,,13.4,0.4,-1.1,Ausar Thompson|DET|MIL|points|14.5|2025-11-23,0.0,,,,,,13.0,2025-11-23,,,,,,,-2.7300000000000004,101.34,100.45,100.895,110.7,116.7,1.960000000000008,101.59,98.84,111.7,117.4,0.185,28.1,28.1,-1.3439398961440734,-0.268482768691598,-1.960000000000008,-2.228482768691606
Ausar Thompson,1641709.0,DET,MIL,pra,24.5,PrizePicks,17.71,21.43,0.29,-3.07,20.17,24.0,2025-11-23 01:10:00+00:00,2025-11-23,,22.0,0.4,-2.5,Ausar Thompson|DET|MIL|pra|24.5|2025-11-23,0.0,,,,,,20.0,2025-11-23,,,,,,,-4.329999999999998,101.34,100.45,100.895,110.7,116.7,1.960000000000008,101.59,98.84,111.7,117.4,0.185,28.1,28.1,0.5531123509462859,-0.268482768691598,-1.960000000000008,-2.228482768691606
Ausar Thompson,1641709.0,DET,MIL,rebounds,7.5,PrizePicks,5.81,6.0,0.14,-1.5,5.88,12.0,2025-11-23 01:10:00+00:00,2025-11-23,,5.9,0.2,-1.6,Ausar Thompson|DET|MIL|rebounds|7.5|2025-11-23,0.0,,,,,,3.0,2025-11-23,,,,,,,-1.62,101.34,100.45,100.895,110.7,116.7,1.960000000000008,101.59,98.84,111.7,117.4,0.185,28.1,28.1,0.0610835521836392,-0.268482768691598,-1.960000000000008,-2.228482768691606
Ayo Dosunmu,1630245.0,CHI,WAS,assists,6.5,PrizePicks,3.27,3.29,0.0,-3.21,3.4,6.0,2025-11-23 01:10:00+00:00,2025-11-23,,3.6,0.1,-2.9,Ayo Dosunmu|CHI|WAS|assists|6.5|2025-11-23,0.0,,,,,,1.0,2025-11-23,,,,,,,-3.1,104.68,103.11,103.895,117.4,122.4,7.660000000000011,105.89,102.14,120.5,123.2,0.196,26.3,26.3,-0.0599842146803473,2.731517231308402,-7.660000000000011,-4.928482768691609
Ayo Dosunmu,1630245.0,CHI,WAS,points,24.5,PrizePicks,10.5,17.43,0.0,-7.07,14.09,0.0,2025-11-23 01:10:00+00:00,2025-11-23,,16.0,0.0,-8.5,Ayo Dosunmu|CHI|WAS|points|24.5|2025-11-23,1.0,,,,,,28.0,2025-11-23,,,,,,,-10.41,104.68,103.11,103.895,117.4,122.4,7.660000000000011,105.89,102.14,120.5,123.2,0.196,26.3,26.3,0.3595233073191295,2.731517231308402,-7.660000000000011,-4.928482768691609
Ayo Dosunmu,1630245.0,CHI,WAS,pra,29.5,PrizePicks,16.65,23.14,0.0,-6.36,20.05,6.0,2025-11-23 01:10:00+00:00,2025-11-23,,21.9,0.1,-7.6,Ayo Dosunmu|CHI|WAS|pra|29.5|2025-11-23,1.0,,,,,,31.0,2025-11-23,,,,,,,-9.45,104.68,103.11,103.895,117.4,122.4,7.660000000000011,105.89,102.14,120.5,123.2,0.196,26.3,26.3,0.4398053680740865,2.731517231308402,-7.660000000000011,-4.928482768691609
Ayo Dosunmu,1630245.0,CHI,WAS,ra,9.5,PrizePicks,6.15,5.71,0.0,-3.79,5.96,6.0,2025-11-23 01:10:00+00:00,2025-11-23,,5.9,0.1,-3.6,Ayo Dosunmu|CHI|WAS|ra|9.5|2025-11-23,0.0,,,,,,3.0,2025-11-23,,,,,,,-3.54,104.68,103.11,103.895,117.4,122.4,7.660000000000011,105.89,102.14,120.5,123.2,0.196,26.3,26.3,0.0732604817127562,2.731517231308402,-7.660000000000011,-4.928482768691609
Ayo Dosunmu,1630245.0,CHI,WAS,rebounds,5.5,PrizePicks,2.89,2.43,0.0,-3.07,2.56,0.0,2025-11-23 01:10:00+00:00,2025-11-23,,2.3,0.0,-3.2,Ayo Dosunmu|CHI|WAS|rebounds|5.5|2025-11-23,0.0,,,,,,2.0,2025-11-23,,,,,,,-2.94,104.68,103.11,103.895,117.4,122.4,7.660000000000011,105.89,102.14,120.5,123.2,0.196,26.3,26.3,-0.2458218186603504,2.731517231308402,-7.660000000000011,-4.928482768691609
Bilal Coulibaly,1641731.0,WAS,CHI,assists,5.5,PrizePicks,2.57,3.29,0.0,-2.21,2.81,0.0,2025-11-23 01:10:00+00:00,2025-11-23,,2.8,0.0,-2.7,Bilal Coulibaly|WAS|CHI|assists|5.5|2025-11-23,0.0,,,,,,3.0,2025-11-23,,,,,,,-2.69,103.11,104.68,103.895,122.4,117.4,2.660000000000011,102.14,105.89,123.2,120.5,0.173,26.8,26.8,0.6828729281767951,2.731517231308402,-2.660000000000011,0.0715172313083911
Bilal Coulibaly,1641731.0,WAS,CHI,points,16.5,PrizePicks,10.3,10.0,0.0,-6.5,10.24,6.0,2025-11-23 01:10:00+00:00,2025-11-23,,10.3,0.1,-6.2,Bilal Coulibaly|WAS|CHI|points|16.5|2025-11-23,0.0,,,,,,7.0,2025-11-23,,,,,,,-6.26,103.11,104.68,103.895,122.4,117.4,2.660000000000011,102.14,105.89,123.2,120.5,0.173,26.8,26.8,1.5937890415848628,2.731517231308402,-2.660000000000011,0.0715172313083911
